event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category,cluster
93dff2,STBLR-3,CAMP_DIW_01,P03,156,0,390,308,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
339bf7,STCHE-5,CAMP_DIW_01,P05,55,0,127,109,1,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
5c8834,STBLR-2,CAMP_SAN_01,P05,55,0,24,19,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
4162d7,STHYD-2,CAMP_DIW_01,P05,55,0,110,86,3,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
60170c,STHYD-4,CAMP_DIW_01,P08,1190,4,63,208,3,0,315,321,Atliq_Double_Bedsheet_set,3,1
4fbcf6,STHYD-1,CAMP_SAN_01,P06,415,0,27,22,3,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
1f1b71,STMDU-3,CAMP_SAN_01,P01,172,1,214,267,4,1,374,380,Atliq_Masoor_Dal (1KG),1,0
96a556,STBLR-1,CAMP_DIW_01,P02,860,1,358,537,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
6846a8,STVSK-0,CAMP_DIW_01,P04,290,0,201,174,9,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
0a453f,STMYS-0,CAMP_DIW_01,P03,156,0,301,264,6,0,315,321,Atliq_Suflower_Oil (1L),1,1
fcee36,STMYS-0,CAMP_SAN_01,P12,62,2,66,92,6,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
58ce38,STBLR-3,CAMP_SAN_01,P13,350,4,118,455,0,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
4a5884,STHYD-0,CAMP_SAN_01,P12,62,2,57,90,3,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
e7769b,STHYD-5,CAMP_DIW_01,P15,3000,3,357,1046,3,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
27c86c,STBLR-2,CAMP_DIW_01,P06,415,0,92,81,0,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
f35446,STTRV-0,CAMP_DIW_01,P09,110,2,33,43,7,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
4a42f9,STBLR-7,CAMP_DIW_01,P08,1190,4,49,186,0,0,315,321,Atliq_Double_Bedsheet_set,3,1
9413a7,STHYD-3,CAMP_DIW_01,P11,190,2,80,124,3,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
b97dfe,STBLR-2,CAMP_DIW_01,P07,300,4,56,196,0,0,315,321,Atliq_Curtains,3,1
950a84,STBLR-9,CAMP_SAN_01,P11,190,2,52,73,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
686a37,STBLR-0,CAMP_SAN_01,P14,1020,4,85,350,0,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
f0500d,STCHE-6,CAMP_DIW_01,P09,110,2,66,82,1,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
c16abb,STCHE-7,CAMP_SAN_01,P08,1190,4,42,186,1,1,374,380,Atliq_Double_Bedsheet_set,3,0
581ca5,STMDU-0,CAMP_SAN_01,P13,350,4,90,371,4,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
36968d,STMDU-1,CAMP_SAN_01,P02,860,1,289,404,4,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
f8a417,STCBE-4,CAMP_SAN_01,P12,62,2,37,53,2,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
400cab,STCHE-4,CAMP_SAN_01,P02,860,1,642,918,1,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
ef7122,STMLR-1,CAMP_DIW_01,P15,3000,3,211,614,5,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,1
66b476,STBLR-6,CAMP_DIW_01,P10,65,2,103,160,0,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
5bbf38,STBLR-0,CAMP_DIW_01,P09,110,2,78,104,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
e67501,STVSK-4,CAMP_SAN_01,P13,350,4,85,215,9,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
3.14E+36,STCBE-4,CAMP_DIW_01,P04,290,0,252,226,2,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
98d4e3,STMLR-2,CAMP_SAN_01,P13,350,4,70,281,5,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
60229b,STCBE-3,CAMP_DIW_01,P01,172,1,241,404,2,0,315,321,Atliq_Masoor_Dal (1KG),1,1
35a25f,STBLR-9,CAMP_DIW_01,P11,190,2,75,98,0,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
4cf56a,STBLR-9,CAMP_DIW_01,P04,290,0,311,304,0,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
4d3722,STMLR-0,CAMP_DIW_01,P04,290,0,175,150,5,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
5e59a1,STTRV-0,CAMP_SAN_01,P05,55,0,12,11,7,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
0f8686,STVSK-0,CAMP_SAN_01,P07,300,4,24,92,9,1,374,380,Atliq_Curtains,3,0
c092d4,STBLR-4,CAMP_DIW_01,P07,300,4,70,243,0,0,315,321,Atliq_Curtains,3,1
24541f,STBLR-1,CAMP_SAN_01,P13,350,4,111,290,0,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
8.31E+08,STCBE-2,CAMP_DIW_01,P08,1190,4,33,129,2,0,315,321,Atliq_Double_Bedsheet_set,3,1
ebbe5d,STCHE-2,CAMP_SAN_01,P06,415,0,25,22,1,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
2ae8b8,STCBE-2,CAMP_SAN_01,P10,50,0,22,18,2,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
dafaa4,STVJD-1,CAMP_SAN_01,P05,55,0,13,9,8,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
4f757f,STMYS-1,CAMP_SAN_01,P13,350,4,129,540,6,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
0894b7,STCHE-3,CAMP_SAN_01,P08,1190,4,46,203,1,1,374,380,Atliq_Double_Bedsheet_set,3,0
a80b87,STVSK-0,CAMP_DIW_01,P11,190,2,49,76,9,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,0,66,62,3,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
6ed2f5,STBLR-4,CAMP_DIW_01,P13,350,4,84,285,0,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
1.53E+07,STCHE-7,CAMP_SAN_01,P12,62,2,67,95,1,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
855f49,STBLR-3,CAMP_SAN_01,P04,370,4,481,1890,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
4a8c38,STCHE-0,CAMP_SAN_01,P04,370,4,469,1861,1,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
1a1a02,STBLR-0,CAMP_SAN_01,P04,370,4,465,2064,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
1a4a61,STCHE-1,CAMP_SAN_01,P06,415,0,36,29,1,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
aeed36,STBLR-6,CAMP_SAN_01,P12,62,2,54,83,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
e23132,STVJD-0,CAMP_DIW_01,P08,1190,4,26,86,8,0,315,321,Atliq_Double_Bedsheet_set,3,1
d76198,STCHE-4,CAMP_DIW_01,P08,1190,4,54,213,1,0,315,321,Atliq_Double_Bedsheet_set,3,1
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,2,21,30,5,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
ce39e4,STMLR-1,CAMP_DIW_01,P13,350,4,42,145,5,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
8869,STCBE-4,CAMP_SAN_01,P13,350,4,75,200,2,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
fcf54a,STCHE-7,CAMP_DIW_01,P04,290,0,348,334,1,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
0b9826,STHYD-6,CAMP_DIW_01,P11,190,2,57,71,3,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
fbab9b,STMYS-1,CAMP_DIW_01,P01,172,1,334,591,6,0,315,321,Atliq_Masoor_Dal (1KG),1,1
e2c229,STTRV-1,CAMP_SAN_01,P15,3000,3,54,125,7,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
2e48c4,STVSK-0,CAMP_DIW_01,P09,110,2,50,76,9,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
171bbb,STTRV-0,CAMP_SAN_01,P15,3000,3,79,171,7,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
ace471,STMDU-0,CAMP_SAN_01,P04,370,4,273,1201,4,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
a26e60,STTRV-1,CAMP_DIW_01,P13,350,4,36,122,7,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
cb43c4,STCHE-0,CAMP_SAN_01,P14,1020,4,106,424,1,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
ba72b1,STMDU-1,CAMP_SAN_01,P05,55,0,15,12,4,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
e89f85,STCBE-1,CAMP_SAN_01,P05,55,0,25,18,2,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
c95efb,STBLR-7,CAMP_DIW_01,P15,3000,3,416,1389,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
dec49d,STMDU-2,CAMP_SAN_01,P05,55,0,21,17,4,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
a5800c,STMYS-3,CAMP_SAN_01,P12,62,2,60,67,6,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
5d5637,STCHE-0,CAMP_DIW_01,P09,110,2,94,119,1,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,4,111,429,0,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
0ee55a,STHYD-5,CAMP_DIW_01,P06,415,0,82,80,3,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
1192bc,STCBE-4,CAMP_DIW_01,P11,190,2,59,79,2,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
be65d7,STTRV-0,CAMP_DIW_01,P12,62,2,54,68,7,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
6bb477,STHYD-1,CAMP_DIW_01,P04,290,0,318,276,3,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
a2d32f,STVSK-3,CAMP_SAN_01,P09,90,0,39,31,9,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
5f29e7,STMLR-1,CAMP_DIW_01,P12,62,2,71,90,5,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
802dfa,STBLR-3,CAMP_SAN_01,P07,300,4,54,217,0,1,374,380,Atliq_Curtains,3,0
0b38d9,STMYS-3,CAMP_DIW_01,P08,1190,4,29,115,6,0,315,321,Atliq_Double_Bedsheet_set,3,1
f013a9,STMYS-2,CAMP_SAN_01,P14,1020,4,105,276,6,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
ea916f,STTRV-0,CAMP_SAN_01,P10,50,0,18,16,7,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
2.70E+61,STHYD-1,CAMP_DIW_01,P05,55,0,110,96,3,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
bd3f78,STHYD-0,CAMP_DIW_01,P11,190,2,68,104,3,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
feadc3,STCBE-0,CAMP_SAN_01,P05,55,0,21,19,2,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
f41256,STMLR-1,CAMP_SAN_01,P15,3000,3,58,128,5,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
f25735,STBLR-3,CAMP_DIW_01,P09,110,2,66,85,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
5729c0,STMYS-2,CAMP_SAN_01,P04,370,4,240,636,6,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,0
cf4f71,STHYD-0,CAMP_SAN_01,P01,172,1,250,382,3,1,374,380,Atliq_Masoor_Dal (1KG),1,0
60ba75,STVJD-0,CAMP_SAN_01,P13,350,4,60,234,8,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
6bce12,STMYS-0,CAMP_SAN_01,P07,300,4,46,120,6,1,374,380,Atliq_Curtains,3,0
25902,STMYS-2,CAMP_DIW_01,P11,190,2,70,93,6,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
1dd472,STMLR-1,CAMP_SAN_01,P04,370,4,220,886,5,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
f94f2f,STTRV-1,CAMP_DIW_01,P08,1190,4,28,92,7,0,315,321,Atliq_Double_Bedsheet_set,3,1
802b3c,STBLR-1,CAMP_DIW_01,P15,3000,3,369,1007,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,4,59,176,3,0,315,321,Atliq_Curtains,3,1
4e0e90,STVSK-2,CAMP_DIW_01,P12,62,2,80,124,9,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
9155d1,STTRV-1,CAMP_DIW_01,P11,190,2,33,43,7,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
f1421a,STMDU-2,CAMP_SAN_01,P09,90,0,49,39,4,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,0,28,23,6,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
18c9f4,STBLR-1,CAMP_DIW_01,P03,156,0,385,369,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,0,40,28,1,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
4a77da,STMLR-0,CAMP_SAN_01,P02,860,1,243,332,5,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
d46611,STMLR-2,CAMP_DIW_01,P05,55,0,47,40,5,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
30b66a,STBLR-7,CAMP_DIW_01,P11,190,2,84,131,0,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
e0a83a,STBLR-8,CAMP_DIW_01,P07,300,4,63,221,0,0,315,321,Atliq_Curtains,3,1
e78335,STMDU-1,CAMP_DIW_01,P03,156,0,281,244,4,0,315,321,Atliq_Suflower_Oil (1L),1,1
a16acc,STBLR-4,CAMP_SAN_01,P11,190,2,43,59,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
250dee,STCHE-0,CAMP_SAN_01,P01,172,1,237,341,1,1,374,380,Atliq_Masoor_Dal (1KG),1,0
62769f,STMDU-3,CAMP_SAN_01,P05,55,0,16,12,4,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
8d7458,STCBE-1,CAMP_DIW_01,P12,62,2,98,109,2,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
6bf19b,STTRV-1,CAMP_DIW_01,P04,290,0,169,160,7,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,2,61,87,6,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
bcffbb,STCBE-0,CAMP_DIW_01,P11,190,2,36,56,2,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,4,64,250,9,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
ebd35e,STBLR-8,CAMP_DIW_01,P04,290,0,323,251,0,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,3,118,208,6,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
b79118,STVSK-3,CAMP_DIW_01,P04,290,0,236,210,9,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
657a95,STCHE-4,CAMP_DIW_01,P12,62,2,126,168,1,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
f41ca1,STCBE-2,CAMP_DIW_01,P07,300,4,42,166,2,0,315,321,Atliq_Curtains,3,1
4d8607,STCHE-0,CAMP_DIW_01,P03,156,0,323,293,1,0,315,321,Atliq_Suflower_Oil (1L),1,1
ffcda1,STVJD-0,CAMP_DIW_01,P11,190,2,42,55,8,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,4,117,457,1,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
a9d059,STCHE-7,CAMP_DIW_01,P14,1020,4,50,202,1,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,2,50,58,9,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
de0a50,STCHE-7,CAMP_SAN_01,P05,55,0,28,26,1,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
eae38f,STVJD-1,CAMP_SAN_01,P13,350,4,73,286,8,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
1c7c7f,STBLR-8,CAMP_DIW_01,P14,1020,4,52,178,0,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
7f6f08,STBLR-7,CAMP_SAN_01,P05,55,0,24,20,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
f63299,STVSK-0,CAMP_DIW_01,P02,860,1,301,526,9,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
cfeac1,STHYD-6,CAMP_SAN_01,P14,1020,4,100,396,3,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,0,94,84,6,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
8e6e77,STBLR-0,CAMP_SAN_01,P08,1190,4,37,156,0,1,374,380,Atliq_Double_Bedsheet_set,3,0
fc2f67,STBLR-5,CAMP_SAN_01,P06,415,0,34,27,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
ac6273,STHYD-2,CAMP_DIW_01,P01,172,1,281,435,3,0,315,321,Atliq_Masoor_Dal (1KG),1,1
e5804e,STHYD-0,CAMP_DIW_01,P01,172,1,316,521,3,0,315,321,Atliq_Masoor_Dal (1KG),1,1
32b8a7,STBLR-2,CAMP_DIW_01,P03,156,0,378,343,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
3f2255,STBLR-3,CAMP_DIW_01,P02,860,1,381,563,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,0,27,22,1,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
df380c,STBLR-5,CAMP_SAN_01,P05,55,0,25,21,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,2,87,93,4,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
d730ac,STCHE-0,CAMP_SAN_01,P06,415,0,31,26,1,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,2,67,74,1,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
fd788c,STVSK-1,CAMP_DIW_01,P11,190,2,43,58,9,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,2,141,179,0,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
cefb49,STMYS-3,CAMP_DIW_01,P02,860,1,322,386,6,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
f0365e,STCHE-2,CAMP_DIW_01,P09,110,2,85,90,1,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
1809f2,STVSK-4,CAMP_SAN_01,P06,415,0,22,15,9,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
2e3594,STMDU-0,CAMP_DIW_01,P13,350,4,61,237,4,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
e0ef00,STBLR-9,CAMP_SAN_01,P03,200,4,309,1226,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
46917a,STVSK-3,CAMP_DIW_01,P12,62,2,105,115,9,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,4,47,186,1,0,315,321,Atliq_Double_Bedsheet_set,3,1
6ae178,STCHE-7,CAMP_SAN_01,P10,50,0,30,28,1,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
367e8d,STCBE-2,CAMP_SAN_01,P07,300,4,30,123,2,1,374,380,Atliq_Curtains,3,0
0a3c5c,STMDU-1,CAMP_DIW_01,P13,350,4,47,163,4,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,1,301,385,4,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
9faad8,STHYD-0,CAMP_SAN_01,P09,90,0,54,44,3,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,3,118,251,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
e7f270,STVSK-0,CAMP_SAN_01,P01,172,1,211,322,9,1,374,380,Atliq_Masoor_Dal (1KG),1,0
06749d,STMDU-2,CAMP_DIW_01,P09,110,2,47,54,4,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,3,54,89,5,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
ff9fa7,STBLR-9,CAMP_SAN_01,P06,415,0,43,40,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
669d35,STCHE-1,CAMP_DIW_01,P12,62,2,108,124,1,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
546cc3,STHYD-3,CAMP_SAN_01,P01,172,1,312,483,3,1,374,380,Atliq_Masoor_Dal (1KG),1,0
e7bb4f,STMDU-2,CAMP_DIW_01,P13,350,4,45,148,4,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,3,243,724,2,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,3,109,249,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
284539,STCHE-3,CAMP_SAN_01,P03,200,4,384,1678,1,1,374,380,Atliq_Suflower_Oil (1L),1,2
84aa9b,STCHE-0,CAMP_SAN_01,P02,860,1,424,580,1,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,3,126,278,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
440bd9,STBLR-0,CAMP_SAN_01,P13,350,4,129,528,0,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
63ef11,STCBE-4,CAMP_SAN_01,P09,90,0,46,38,2,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
0312a8,STCHE-7,CAMP_DIW_01,P15,3000,3,393,1375,1,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,2,37,41,3,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
b94bda,STMYS-0,CAMP_DIW_01,P13,350,4,56,168,6,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
0c0339,STHYD-2,CAMP_DIW_01,P07,300,4,64,211,3,0,315,321,Atliq_Curtains,3,1
c5176d,STCBE-2,CAMP_SAN_01,P01,172,1,196,307,2,1,374,380,Atliq_Masoor_Dal (1KG),1,0
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,1,399,586,2,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
66f526,STVJD-0,CAMP_SAN_01,P10,50,0,18,16,8,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
3153d6,STCBE-4,CAMP_SAN_01,P02,860,1,396,558,2,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
a3caaa,STCHE-0,CAMP_DIW_01,P10,65,2,126,167,1,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
2c7cc7,STBLR-1,CAMP_SAN_01,P10,50,0,28,24,0,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
bed694,STTRV-1,CAMP_SAN_01,P10,50,0,15,14,7,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
817b4f,STCHE-5,CAMP_DIW_01,P11,190,2,78,92,1,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
d0daaa,STMDU-1,CAMP_SAN_01,P14,1020,4,63,244,4,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
bb974d,STBLR-2,CAMP_SAN_01,P03,200,4,307,1200,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
e025ee,STVSK-1,CAMP_SAN_01,P07,300,4,27,107,9,1,374,380,Atliq_Curtains,3,0
0f5588,STMYS-3,CAMP_DIW_01,P03,156,0,378,332,6,0,315,321,Atliq_Suflower_Oil (1L),1,1
2e0950,STBLR-0,CAMP_DIW_01,P05,55,0,133,114,0,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
62e500,STCHE-7,CAMP_DIW_01,P01,172,1,346,505,1,0,315,321,Atliq_Masoor_Dal (1KG),1,1
37cb7c,STCHE-0,CAMP_DIW_01,P13,350,4,61,203,1,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
543c36,STHYD-4,CAMP_SAN_01,P07,300,4,58,225,3,1,374,380,Atliq_Curtains,3,0
d41d53,STCHE-5,CAMP_DIW_01,P01,172,1,334,424,1,0,315,321,Atliq_Masoor_Dal (1KG),1,1
5f65df,STCHE-2,CAMP_SAN_01,P13,350,4,105,423,1,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
9acfa3,STCHE-0,CAMP_DIW_01,P12,62,2,115,154,1,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
f94d7b,STMDU-2,CAMP_SAN_01,P13,350,4,96,377,4,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
75f30e,STCHE-2,CAMP_SAN_01,P15,3000,3,117,251,1,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
b6b840,STCBE-1,CAMP_DIW_01,P02,860,1,244,312,2,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
7b49ce,STVJD-1,CAMP_DIW_01,P15,3000,3,224,685,8,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
