event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category
98c85b,STMLR-2,CAMP_DIW_01,P13,350,BOGOF,38,133,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
d60641,STHYD-0,CAMP_DIW_01,P03,156,25% OFF,351,305,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
a340fc,STBLR-4,CAMP_DIW_01,P05,55,25% OFF,136,121,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
4dca21,STVSK-1,CAMP_SAN_01,P04,370,BOGOF,252,985,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
ff18f2,STVSK-3,CAMP_DIW_01,P15,3000,500 Cashback,260,681,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
b79fd9,STVJD-1,CAMP_DIW_01,P04,290,25% OFF,150,123,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
c23e33,STHYD-6,CAMP_SAN_01,P11,190,50% OFF,49,69,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
cf734f,STHYD-4,CAMP_SAN_01,P08,1190,BOGOF,51,203,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
0951b6,STMYS-1,CAMP_DIW_01,P09,110,50% OFF,103,159,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
413f48,STVSK-0,CAMP_SAN_01,P14,1020,BOGOF,61,234,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
de1ced,STCHE-3,CAMP_DIW_01,P03,156,25% OFF,330,290,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
291ddf,STCBE-1,CAMP_SAN_01,P03,200,BOGOF,267,1054,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
aa1bbd,STCBE-0,CAMP_SAN_01,P10,50,25% OFF,25,22,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
53a947,STBLR-1,CAMP_SAN_01,P06,415,25% OFF,39,36,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
b8f698,STMDU-3,CAMP_DIW_01,P10,65,50% OFF,68,76,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
13ad42,STMDU-0,CAMP_DIW_01,P03,156,25% OFF,241,209,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
93e61f,STBLR-4,CAMP_DIW_01,P10,65,50% OFF,92,120,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
3070a3,STVSK-3,CAMP_DIW_01,P10,65,50% OFF,68,76,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
cf0a2a,STHYD-3,CAMP_DIW_01,P09,110,50% OFF,92,147,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
ae5745,STCBE-4,CAMP_DIW_01,P06,415,25% OFF,68,61,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
695cd9,STTRV-1,CAMP_SAN_01,P07,300,BOGOF,21,82,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
b76614,STMLR-0,CAMP_SAN_01,P12,62,50% OFF,33,47,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
d42636,STBLR-6,CAMP_SAN_01,P05,55,25% OFF,25,20,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
d9d3f4,STMYS-1,CAMP_DIW_01,P10,65,50% OFF,103,158,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
8cbaa3,STHYD-2,CAMP_SAN_01,P08,1190,BOGOF,60,238,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
aaea9e,STTRV-0,CAMP_DIW_01,P10,65,50% OFF,68,93,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
34a266,STMLR-0,CAMP_DIW_01,P08,1190,BOGOF,24,70,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
b017e0,STMDU-3,CAMP_DIW_01,P02,860,33% OFF,276,345,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
7014a8,STBLR-8,CAMP_SAN_01,P14,1020,BOGOF,97,385,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
9e2de4,STMLR-0,CAMP_SAN_01,P07,300,BOGOF,21,54,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
ec29f9,STTRV-1,CAMP_SAN_01,P06,415,25% OFF,21,19,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
5c50b6,STHYD-6,CAMP_SAN_01,P09,90,25% OFF,55,45,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
e2a523,STHYD-5,CAMP_DIW_01,P07,300,BOGOF,59,195,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
166a02,STCHE-6,CAMP_SAN_01,P13,350,BOGOF,111,445,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
61b929,STVSK-2,CAMP_DIW_01,P14,1020,BOGOF,33,109,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
908a96,STHYD-4,CAMP_SAN_01,P12,62,50% OFF,52,72,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
d0f417,STCBE-4,CAMP_DIW_01,P12,62,50% OFF,89,112,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
c4b10c,STCHE-5,CAMP_DIW_01,P06,415,25% OFF,87,77,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
e39703,STBLR-9,CAMP_DIW_01,P08,1190,BOGOF,47,163,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
1.11E+11,STMYS-3,CAMP_SAN_01,P11,190,50% OFF,43,48,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
029ff8,STMLR-0,CAMP_SAN_01,P01,172,33% OFF,169,236,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
daff65,STMLR-0,CAMP_DIW_01,P11,190,50% OFF,35,45,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
108a63,STHYD-3,CAMP_SAN_01,P05,55,25% OFF,30,22,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
e7d681,STCHE-5,CAMP_DIW_01,P13,350,BOGOF,66,226,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
02fa4b,STVSK-4,CAMP_DIW_01,P01,172,33% OFF,155,218,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
2b0a40,STHYD-2,CAMP_DIW_01,P13,350,BOGOF,82,273,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
406a98,STBLR-5,CAMP_SAN_01,P01,172,33% OFF,264,361,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
ad1849,STCHE-1,CAMP_DIW_01,P05,55,25% OFF,119,107,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
cfa879,STCHE-4,CAMP_SAN_01,P13,350,BOGOF,114,502,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
d2b963,STVJD-0,CAMP_SAN_01,P14,1020,BOGOF,48,187,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
2e3393,STCHE-3,CAMP_SAN_01,P14,1020,BOGOF,112,460,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
68718c,STCHE-0,CAMP_DIW_01,P04,290,25% OFF,309,265,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
591730,STBLR-2,CAMP_SAN_01,P09,90,25% OFF,64,53,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
7d1872,STMYS-2,CAMP_DIW_01,P02,860,33% OFF,283,430,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
4b3df6,STTRV-1,CAMP_SAN_01,P14,1020,BOGOF,61,234,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
55b461,STMDU-0,CAMP_SAN_01,P06,415,25% OFF,21,17,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
6b26bc,STHYD-2,CAMP_SAN_01,P05,55,25% OFF,24,18,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
dbd453,STMLR-1,CAMP_SAN_01,P03,200,BOGOF,195,776,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
1fcb3a,STVSK-4,CAMP_DIW_01,P05,55,25% OFF,89,72,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
0a45d8,STTRV-0,CAMP_DIW_01,P02,860,33% OFF,196,303,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
e4235a,STVJD-0,CAMP_SAN_01,P09,90,25% OFF,33,30,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
ca1e8f,STHYD-1,CAMP_DIW_01,P08,1190,BOGOF,54,167,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
aa76f1,STHYD-0,CAMP_SAN_01,P11,190,50% OFF,42,65,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
e8aca2,STCBE-4,CAMP_DIW_01,P08,1190,BOGOF,40,119,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
c8670a,STCHE-0,CAMP_DIW_01,P15,3000,500 Cashback,343,1056,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
c99d18,STCHE-7,CAMP_DIW_01,P08,1190,BOGOF,54,218,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
bcbc28,STVSK-1,CAMP_DIW_01,P02,860,33% OFF,253,389,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
d7e3d8,STVJD-1,CAMP_DIW_01,P13,350,BOGOF,36,124,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
5991de,STMDU-0,CAMP_DIW_01,P09,110,50% OFF,43,58,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
4ad894,STMLR-1,CAMP_DIW_01,P03,156,25% OFF,192,165,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
72f1c0,STVSK-4,CAMP_DIW_01,P11,190,50% OFF,57,72,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
465ef1,STCHE-4,CAMP_DIW_01,P04,290,25% OFF,304,273,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
db76f3,STBLR-0,CAMP_DIW_01,P01,172,33% OFF,294,438,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
8f4f8c,STVJD-1,CAMP_DIW_01,P02,860,33% OFF,210,321,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
dd2475,STBLR-4,CAMP_DIW_01,P04,290,25% OFF,325,289,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
a0a2ec,STBLR-8,CAMP_SAN_01,P01,172,33% OFF,346,491,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
0f1be6,STCBE-2,CAMP_DIW_01,P12,62,50% OFF,89,129,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
5b357f,STMDU-1,CAMP_DIW_01,P15,3000,500 Cashback,322,985,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
380012,STMDU-3,CAMP_DIW_01,P06,415,25% OFF,56,50,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
3906da,STMLR-2,CAMP_SAN_01,P09,90,25% OFF,33,27,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
c917a3,STCHE-3,CAMP_DIW_01,P04,290,25% OFF,350,311,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
3a8b79,STMDU-0,CAMP_DIW_01,P07,300,BOGOF,49,199,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
c48008,STBLR-2,CAMP_DIW_01,P14,1020,BOGOF,47,162,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
88a405,STMLR-2,CAMP_DIW_01,P12,62,50% OFF,63,71,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
1ba928,STMDU-1,CAMP_DIW_01,P04,290,25% OFF,255,219,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
7d5e81,STCHE-5,CAMP_SAN_01,P07,300,BOGOF,43,167,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
43feca,STMDU-3,CAMP_DIW_01,P13,350,BOGOF,56,184,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
9779b0,STVSK-2,CAMP_DIW_01,P10,65,50% OFF,85,128,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
bd2635,STHYD-5,CAMP_DIW_01,P04,290,25% OFF,327,310,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
4f255c,STHYD-1,CAMP_SAN_01,P08,1190,BOGOF,52,134,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
386fdc,STVSK-1,CAMP_DIW_01,P01,172,33% OFF,257,364,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
3df185,STCBE-2,CAMP_DIW_01,P11,190,50% OFF,40,62,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
a37f93,STVSK-3,CAMP_DIW_01,P14,1020,BOGOF,38,117,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
939435,STMLR-2,CAMP_SAN_01,P07,300,BOGOF,24,96,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
38b760,STMDU-0,CAMP_DIW_01,P14,1020,BOGOF,33,126,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
660f7c,STMYS-1,CAMP_SAN_01,P07,300,BOGOF,43,186,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
5c8b9f,STMDU-1,CAMP_DIW_01,P01,172,33% OFF,187,289,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
9.57E+11,STHYD-1,CAMP_SAN_01,P15,3000,500 Cashback,103,177,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
ddddb3,STBLR-2,CAMP_DIW_01,P09,110,50% OFF,103,136,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
90b2fb,STCHE-6,CAMP_DIW_01,P07,300,BOGOF,59,201,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
cf9994,STCHE-5,CAMP_SAN_01,P10,50,25% OFF,37,31,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
fb4f00,STCHE-0,CAMP_DIW_01,P11,190,50% OFF,80,102,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
b41e58,STCBE-4,CAMP_DIW_01,P02,860,33% OFF,255,377,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
567271,STMDU-0,CAMP_DIW_01,P10,65,50% OFF,78,102,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
902a62,STHYD-2,CAMP_DIW_01,P06,415,25% OFF,96,77,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
da5d21,STBLR-9,CAMP_DIW_01,P10,65,50% OFF,92,125,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
8f2264,STBLR-7,CAMP_DIW_01,P12,62,50% OFF,124,184,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
1e2a0e,STBLR-9,CAMP_DIW_01,P01,172,33% OFF,329,467,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
7a6449,STHYD-3,CAMP_DIW_01,P10,65,50% OFF,131,203,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
6.24E+11,STMLR-0,CAMP_SAN_01,P03,200,BOGOF,206,541,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
5aa413,STCHE-1,CAMP_SAN_01,P08,1190,BOGOF,43,109,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
11a64e,STCHE-7,CAMP_SAN_01,P06,415,25% OFF,31,28,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
67820e,STBLR-0,CAMP_SAN_01,P10,50,25% OFF,31,25,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
cd0d8e,STMDU-2,CAMP_DIW_01,P11,190,50% OFF,66,77,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
ee63b3,STHYD-4,CAMP_DIW_01,P02,860,33% OFF,362,521,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
abffa2,STCHE-5,CAMP_DIW_01,P07,300,BOGOF,59,206,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
5487a6,STBLR-0,CAMP_DIW_01,P03,156,25% OFF,358,315,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
0a4160,STCHE-7,CAMP_DIW_01,P03,156,25% OFF,330,323,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
6422b4,STCBE-0,CAMP_DIW_01,P01,172,33% OFF,255,425,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
6c7601,STCBE-2,CAMP_SAN_01,P14,1020,BOGOF,78,334,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
d3575d,STMLR-2,CAMP_DIW_01,P02,860,33% OFF,210,268,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
75ad53,STVJD-1,CAMP_DIW_01,P05,55,25% OFF,59,48,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
a08c5e,STMYS-2,CAMP_DIW_01,P05,55,25% OFF,99,88,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
d8a4ae,STBLR-0,CAMP_SAN_01,P05,55,25% OFF,28,22,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
14f1e9,STBLR-4,CAMP_DIW_01,P08,1190,BOGOF,49,163,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
11178a,STCBE-0,CAMP_DIW_01,P07,300,BOGOF,36,118,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
62775f,STCHE-2,CAMP_DIW_01,P07,300,BOGOF,59,196,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
5.88E+11,STHYD-3,CAMP_DIW_01,P12,62,50% OFF,112,178,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
4fca07,STMLR-2,CAMP_SAN_01,P01,172,33% OFF,183,215,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
a216f7,STCBE-2,CAMP_DIW_01,P06,415,25% OFF,77,68,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
18a68a,STMLR-0,CAMP_DIW_01,P01,172,33% OFF,173,250,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
1f5ed3,STVSK-1,CAMP_SAN_01,P08,1190,BOGOF,33,131,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
58e374,STBLR-0,CAMP_DIW_01,P07,300,BOGOF,64,250,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
f7aec5,STCHE-5,CAMP_SAN_01,P13,350,BOGOF,87,341,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
f4192d,STMYS-1,CAMP_DIW_01,P11,190,50% OFF,84,121,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
a71e7c,STCBE-2,CAMP_SAN_01,P12,62,50% OFF,33,51,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
f49149,STMYS-0,CAMP_SAN_01,P06,415,25% OFF,27,22,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
e7cb59,STCHE-3,CAMP_DIW_01,P11,190,50% OFF,96,120,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
8b1147,STVSK-0,CAMP_SAN_01,P15,3000,500 Cashback,73,170,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
8d349f,STCBE-4,CAMP_SAN_01,P10,50,25% OFF,22,18,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
096adc,STBLR-8,CAMP_SAN_01,P02,860,33% OFF,441,626,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
5f0a89,STBLR-3,CAMP_SAN_01,P15,3000,500 Cashback,114,249,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
127984,STMLR-2,CAMP_DIW_01,P04,290,25% OFF,141,125,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
e8a904,STCHE-7,CAMP_DIW_01,P05,55,25% OFF,112,107,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
f1b7e9,STCHE-3,CAMP_DIW_01,P14,1020,BOGOF,52,211,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
62d659,STHYD-6,CAMP_DIW_01,P10,65,50% OFF,105,137,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
333b7d,STHYD-6,CAMP_DIW_01,P08,1190,BOGOF,49,166,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
da9b71,STVSK-1,CAMP_DIW_01,P06,415,25% OFF,63,51,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
463205,STVSK-2,CAMP_DIW_01,P02,860,33% OFF,215,371,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
2b0db4,STMLR-2,CAMP_DIW_01,P14,1020,BOGOF,21,73,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
003e8d,STCHE-3,CAMP_DIW_01,P02,860,33% OFF,371,519,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
